Closing_15,Closing_14,Closing_13,Closing_12,Closing_11,Closing_10,Closing_9,Closing_8,Closing_7,Closing_6,Closing_5,Closing_4,Closing_3,Closing_2,Closing_1,EMA_5_15,EMA_5_14,EMA_5_13,EMA_5_12,EMA_5_11,EMA_5_10,EMA_5_9,EMA_5_8,EMA_5_7,EMA_5_6,EMA_5_5,EMA_5_4,EMA_5_3,EMA_5_2,EMA_5_1,RSI_15,RSI_14,RSI_13,RSI_12,RSI_11,RSI_10,RSI_9,RSI_8,RSI_7,RSI_6,RSI_5,RSI_4,RSI_3,RSI_2,RSI_1,MACD_15,MACD_14,MACD_13,MACD_12,MACD_11,MACD_10,MACD_9,MACD_8,MACD_7,MACD_6,MACD_5,MACD_4,MACD_3,MACD_2,MACD_1,BB_upper_15,BB_upper_14,BB_upper_13,BB_upper_12,BB_upper_11,BB_upper_10,BB_upper_9,BB_upper_8,BB_upper_7,BB_upper_6,BB_upper_5,BB_upper_4,BB_upper_3,BB_upper_2,BB_upper_1,BB_lower_15,BB_lower_14,BB_lower_13,BB_lower_12,BB_lower_11,BB_lower_10,BB_lower_9,BB_lower_8,BB_lower_7,BB_lower_6,BB_lower_5,BB_lower_4,BB_lower_3,BB_lower_2,BB_lower_1,Action
235.61952209472656,223.37722778320312,227.5077667236328,231.40936279296875,234.54458618164065,234.4251708984375,234.83322143554688,237.6698455810547,238.09783935546875,241.10369873046875,232.9222412109375,234.57443237304688,215.0663909912109,219.60499572753903,226.00485229492188,233.1096887788028,229.8655351136029,229.07961231694625,229.8561958089537,231.4189925998494,232.4210520327121,233.22510850032373,234.70668752723407,235.83707146997892,237.59261389014225,236.035822997074,235.54869278906497,228.72125885644692,225.6825044801444,225.78995375173685,57.83496336297961,43.55794739763722,44.20860663532636,50.26853471355611,55.81768636278323,59.61064799628012,60.3471360646002,57.098643770741255,56.75958425908686,62.44337045889823,57.307626197232025,54.90313509647298,38.904968183869165,36.40885340406466,43.17989992390928,9.02343676541895,7.883993164702531,7.230922302811365,6.948091857540959,6.897423809117271,6.769597494351842,6.624853302047455,6.662236236470051,6.649743893746177,6.803959542395631,6.19459388616238,5.778375713883946,3.830231386466551,2.62231206177006,2.156582492961263,244.72254011200684,243.1381181876617,241.41434620658308,240.15048262133743,239.02463929574932,237.9790196546543,238.52944129614173,239.5240676360383,240.2479991710064,241.796522974702,241.9300912797643,241.90521168753745,243.63790431655573,244.2671352346869,244.1888916523835,205.12433336211424,208.63268564534607,212.52324687203023,215.93896592602584,219.30027220327403,222.20214489612687,222.24592186303792,221.9878235382781,221.69286996961864,221.14363968398945,221.49578152297008,222.5378653998649,219.9083984788544,218.15745430388725,217.67335047408133,2
223.37722778320312,227.5077667236328,231.40936279296875,234.54458618164065,234.4251708984375,234.83322143554688,237.6698455810547,238.09783935546875,241.10369873046875,232.9222412109375,234.57443237304688,215.0663909912109,219.60499572753903,226.00485229492188,236.4356842041016,229.8655351136029,229.07961231694625,229.8561958089537,231.4189925998494,232.4210520327121,233.22510850032373,234.70668752723407,235.83707146997892,237.59261389014225,236.035822997074,235.54869278906497,228.72125885644692,225.6825044801444,225.78995375173685,229.3385305691918,43.55794739763722,44.20860663532636,50.26853471355611,55.81768636278323,59.61064799628012,60.3471360646002,57.098643770741255,56.75958425908686,62.44337045889823,57.307626197232025,54.90313509647298,38.904968183869165,36.40885340406466,43.17989992390928,59.50725309386018,7.883993164702531,7.230922302811365,6.948091857540959,6.897423809117271,6.769597494351842,6.624853302047455,6.662236236470051,6.649743893746177,6.803959542395631,6.19459388616238,5.778375713883946,3.830231386466551,2.62231206177006,2.156582492961263,2.599207370632968,243.1381181876617,241.41434620658308,240.15048262133743,239.02463929574932,237.9790196546543,238.52944129614173,239.5240676360383,240.2479991710064,241.796522974702,241.9300912797643,241.90521168753745,243.63790431655573,244.2671352346869,244.1888916523835,244.7471910831695,208.63268564534607,212.52324687203023,215.93896592602584,219.30027220327403,222.20214489612687,222.24592186303792,221.9878235382781,221.69286996961864,221.14363968398945,221.49578152297008,222.5378653998649,219.9083984788544,218.15745430388725,217.67335047408133,217.8505841853852,-1
227.5077667236328,231.40936279296875,234.54458618164065,234.4251708984375,234.83322143554688,237.6698455810547,238.09783935546875,241.10369873046875,232.9222412109375,234.57443237304688,215.0663909912109,219.60499572753903,226.00485229492188,236.4356842041016,232.3250427246093,229.07961231694625,229.8561958089537,231.4189925998494,232.4210520327121,233.22510850032373,234.70668752723407,235.83707146997892,237.59261389014225,236.035822997074,235.54869278906497,228.72125885644692,225.6825044801444,225.78995375173685,229.3385305691918,230.33403462099764,44.20860663532636,50.26853471355611,55.81768636278323,59.61064799628012,60.3471360646002,57.098643770741255,56.75958425908686,62.44337045889823,57.307626197232025,54.90313509647298,38.904968183869165,36.40885340406466,43.17989992390928,59.50725309386018,53.508250425328285,7.230922302811365,6.948091857540959,6.897423809117271,6.769597494351842,6.624853302047455,6.662236236470051,6.649743893746177,6.803959542395631,6.19459388616238,5.778375713883946,3.830231386466551,2.62231206177006,2.156582492961263,2.599207370632968,2.588458226619821,241.41434620658308,240.15048262133743,239.02463929574932,237.9790196546543,238.52944129614173,239.5240676360383,240.2479991710064,241.796522974702,241.9300912797643,241.90521168753745,243.63790431655573,244.2671352346869,244.1888916523835,244.7471910831695,244.79869945813567,212.52324687203023,215.93896592602584,219.30027220327403,222.20214489612687,222.24592186303792,221.9878235382781,221.69286996961864,221.14363968398945,221.49578152297008,222.5378653998649,219.9083984788544,218.15745430388725,217.67335047408133,217.8505841853852,218.50873004625885,2
231.40936279296875,234.54458618164065,234.4251708984375,234.83322143554688,237.6698455810547,238.09783935546875,241.10369873046875,232.9222412109375,234.57443237304688,215.0663909912109,219.60499572753903,226.00485229492188,236.4356842041016,232.3250427246093,239.15286254882807,229.8561958089537,231.4189925998494,232.4210520327121,233.22510850032373,234.70668752723407,235.83707146997892,237.59261389014225,236.035822997074,235.54869278906497,228.72125885644692,225.6825044801444,225.78995375173685,229.3385305691918,230.33403462099764,233.2736439302745,50.26853471355611,55.81768636278323,59.61064799628012,60.3471360646002,57.098643770741255,56.75958425908686,62.44337045889823,57.307626197232025,54.90313509647298,38.904968183869165,36.40885340406466,43.17989992390928,59.50725309386018,53.508250425328285,55.40878548476963,6.948091857540959,6.897423809117271,6.769597494351842,6.624853302047455,6.662236236470051,6.649743893746177,6.803959542395631,6.19459388616238,5.778375713883946,3.830231386466551,2.62231206177006,2.156582492961263,2.599207370632968,2.588458226619821,3.095207820830751,240.15048262133743,239.02463929574932,237.9790196546543,238.52944129614173,239.5240676360383,240.2479991710064,241.796522974702,241.9300912797643,241.90521168753745,243.63790431655573,244.2671352346869,244.1888916523835,244.7471910831695,244.79869945813567,245.65003974999584,215.93896592602584,219.30027220327403,222.20214489612687,222.24592186303792,221.9878235382781,221.69286996961864,221.14363968398945,221.49578152297008,222.5378653998649,219.9083984788544,218.15745430388725,217.67335047408133,217.8505841853852,218.50873004625885,218.6039290610392,0
234.54458618164065,234.4251708984375,234.83322143554688,237.6698455810547,238.09783935546875,241.10369873046875,232.9222412109375,234.57443237304688,215.0663909912109,219.60499572753903,226.00485229492188,236.4356842041016,232.3250427246093,239.15286254882807,239.73016357421875,231.4189925998494,232.4210520327121,233.22510850032373,234.70668752723407,235.83707146997892,237.59261389014225,236.035822997074,235.54869278906497,228.72125885644692,225.6825044801444,225.78995375173685,229.3385305691918,230.33403462099764,233.2736439302745,235.42581714492252,55.81768636278323,59.61064799628012,60.3471360646002,57.098643770741255,56.75958425908686,62.44337045889823,57.307626197232025,54.90313509647298,38.904968183869165,36.40885340406466,43.17989992390928,59.50725309386018,53.508250425328285,55.40878548476963,53.75632073732389,6.897423809117271,6.769597494351842,6.624853302047455,6.662236236470051,6.649743893746177,6.803959542395631,6.19459388616238,5.778375713883946,3.830231386466551,2.62231206177006,2.156582492961263,2.599207370632968,2.588458226619821,3.095207820830751,3.503013336031956,239.02463929574932,237.9790196546543,238.52944129614173,239.5240676360383,240.2479991710064,241.796522974702,241.9300912797643,241.90521168753745,243.63790431655573,244.2671352346869,244.1888916523835,244.7471910831695,244.79869945813567,245.65003974999584,246.50526128941507,219.30027220327403,222.20214489612687,222.24592186303792,221.9878235382781,221.69286996961864,221.14363968398945,221.49578152297008,222.5378653998649,219.9083984788544,218.15745430388725,217.67335047408133,217.8505841853852,218.50873004625885,218.6039290610392,218.6902709371473,0
234.4251708984375,234.83322143554688,237.6698455810547,238.09783935546875,241.10369873046875,232.9222412109375,234.57443237304688,215.0663909912109,219.60499572753903,226.00485229492188,236.4356842041016,232.3250427246093,239.15286254882807,239.73016357421875,242.43739318847656,232.4210520327121,233.22510850032373,234.70668752723407,235.83707146997892,237.59261389014225,236.035822997074,235.54869278906497,228.72125885644692,225.6825044801444,225.78995375173685,229.3385305691918,230.33403462099764,233.2736439302745,235.42581714492252,237.76300915944057,59.61064799628012,60.3471360646002,57.098643770741255,56.75958425908686,62.44337045889823,57.307626197232025,54.90313509647298,38.904968183869165,36.40885340406466,43.17989992390928,59.50725309386018,53.508250425328285,55.40878548476963,53.75632073732389,55.59415042667075,6.769597494351842,6.624853302047455,6.662236236470051,6.649743893746177,6.803959542395631,6.19459388616238,5.778375713883946,3.830231386466551,2.62231206177006,2.156582492961263,2.599207370632968,2.588458226619821,3.095207820830751,3.503013336031956,3.99856003841208,237.9790196546543,238.52944129614173,239.5240676360383,240.2479991710064,241.796522974702,241.9300912797643,241.90521168753745,243.63790431655573,244.2671352346869,244.1888916523835,244.7471910831695,244.79869945813567,245.65003974999584,246.50526128941507,247.27769173559173,222.20214489612687,222.24592186303792,221.9878235382781,221.69286996961864,221.14363968398945,221.49578152297008,222.5378653998649,219.9083984788544,218.15745430388725,217.67335047408133,217.8505841853852,218.50873004625885,218.6039290610392,218.6902709371473,218.4065383059121,0
234.83322143554688,237.6698455810547,238.09783935546875,241.10369873046875,232.9222412109375,234.57443237304688,215.0663909912109,219.60499572753903,226.00485229492188,236.4356842041016,232.3250427246093,239.15286254882807,239.73016357421875,242.43739318847656,243.3530731201172,233.22510850032373,234.70668752723407,235.83707146997892,237.59261389014225,236.035822997074,235.54869278906497,228.72125885644692,225.6825044801444,225.78995375173685,229.3385305691918,230.33403462099764,233.2736439302745,235.42581714492252,237.76300915944057,239.62636381299947,60.3471360646002,57.098643770741255,56.75958425908686,62.44337045889823,57.307626197232025,54.90313509647298,38.904968183869165,36.40885340406466,43.17989992390928,59.50725309386018,53.508250425328285,55.40878548476963,53.75632073732389,55.59415042667075,55.90670829044539,6.624853302047455,6.662236236470051,6.649743893746177,6.803959542395631,6.19459388616238,5.778375713883946,3.830231386466551,2.62231206177006,2.156582492961263,2.599207370632968,2.588458226619821,3.095207820830751,3.503013336031956,3.99856003841208,4.414286936095323,238.52944129614173,239.5240676360383,240.2479991710064,241.796522974702,241.9300912797643,241.90521168753745,243.63790431655573,244.2671352346869,244.1888916523835,244.7471910831695,244.79869945813567,245.65003974999584,246.50526128941507,247.27769173559173,248.3744625540158,222.24592186303792,221.9878235382781,221.69286996961864,221.14363968398945,221.49578152297008,222.5378653998649,219.9083984788544,218.15745430388725,217.67335047408133,217.8505841853852,218.50873004625885,218.6039290610392,218.6902709371473,218.4065383059121,218.08312259002707,0
237.6698455810547,238.09783935546875,241.10369873046875,232.9222412109375,234.57443237304688,215.0663909912109,219.60499572753903,226.00485229492188,236.4356842041016,232.3250427246093,239.15286254882807,239.73016357421875,242.43739318847656,243.3530731201172,243.92041015625,234.70668752723407,235.83707146997892,237.59261389014225,236.035822997074,235.54869278906497,228.72125885644692,225.6825044801444,225.78995375173685,229.3385305691918,230.33403462099764,233.2736439302745,235.42581714492252,237.76300915944057,239.62636381299947,241.057712594083,57.098643770741255,56.75958425908686,62.44337045889823,57.307626197232025,54.90313509647298,38.904968183869165,36.40885340406466,43.17989992390928,59.50725309386018,53.508250425328285,55.40878548476963,53.75632073732389,55.59415042667075,55.90670829044539,54.47422257028296,6.662236236470051,6.649743893746177,6.803959542395631,6.19459388616238,5.778375713883946,3.830231386466551,2.62231206177006,2.156582492961263,2.599207370632968,2.588458226619821,3.095207820830751,3.503013336031956,3.99856003841208,4.414286936095323,4.73495128404474,239.5240676360383,240.2479991710064,241.796522974702,241.9300912797643,241.90521168753745,243.63790431655573,244.2671352346869,244.1888916523835,244.7471910831695,244.79869945813567,245.65003974999584,246.50526128941507,247.27769173559173,248.3744625540158,249.3748837533145,221.9878235382781,221.69286996961864,221.14363968398945,221.49578152297008,222.5378653998649,219.9083984788544,218.15745430388725,217.67335047408133,217.8505841853852,218.50873004625885,218.6039290610392,218.6902709371473,218.4065383059121,218.08312259002707,219.13701962803304,-1
238.09783935546875,241.10369873046875,232.9222412109375,234.57443237304688,215.0663909912109,219.60499572753903,226.00485229492188,236.4356842041016,232.3250427246093,239.15286254882807,239.73016357421875,242.43739318847656,243.3530731201172,243.92041015625,237.8788909912109,235.83707146997892,237.59261389014225,236.035822997074,235.54869278906497,228.72125885644692,225.6825044801444,225.78995375173685,229.3385305691918,230.33403462099764,233.2736439302745,235.42581714492252,237.76300915944057,239.62636381299947,241.057712594083,239.99810539312568,56.75958425908686,62.44337045889823,57.307626197232025,54.90313509647298,38.904968183869165,36.40885340406466,43.17989992390928,59.50725309386018,53.508250425328285,55.40878548476963,53.75632073732389,55.59415042667075,55.90670829044539,54.47422257028296,49.85493262439811,6.649743893746177,6.803959542395631,6.19459388616238,5.778375713883946,3.830231386466551,2.62231206177006,2.156582492961263,2.599207370632968,2.588458226619821,3.095207820830751,3.503013336031956,3.99856003841208,4.414286936095323,4.73495128404474,4.450279927716565,240.2479991710064,241.796522974702,241.9300912797643,241.90521168753745,243.63790431655573,244.2671352346869,244.1888916523835,244.7471910831695,244.79869945813567,245.65003974999584,246.50526128941507,247.27769173559173,248.3744625540158,249.3748837533145,249.62800074008183,221.69286996961864,221.14363968398945,221.49578152297008,222.5378653998649,219.9083984788544,218.15745430388725,217.67335047408133,217.8505841853852,218.50873004625885,218.6039290610392,218.6902709371473,218.4065383059121,218.08312259002707,219.13701962803304,219.9210150680236,0
241.10369873046875,232.9222412109375,234.57443237304688,215.0663909912109,219.60499572753903,226.00485229492188,236.4356842041016,232.3250427246093,239.15286254882807,239.73016357421875,242.43739318847656,243.3530731201172,243.92041015625,237.8788909912109,238.60543823242188,237.59261389014225,236.035822997074,235.54869278906497,228.72125885644692,225.6825044801444,225.78995375173685,229.3385305691918,230.33403462099764,233.2736439302745,235.42581714492252,237.76300915944057,239.62636381299947,241.057712594083,239.99810539312568,239.5338830062244,62.44337045889823,57.307626197232025,54.90313509647298,38.904968183869165,36.40885340406466,43.17989992390928,59.50725309386018,53.508250425328285,55.40878548476963,53.75632073732389,55.59415042667075,55.90670829044539,54.47422257028296,49.85493262439811,48.29318952115984,6.803959542395631,6.19459388616238,5.778375713883946,3.830231386466551,2.62231206177006,2.156582492961263,2.599207370632968,2.588458226619821,3.095207820830751,3.503013336031956,3.99856003841208,4.414286936095323,4.73495128404474,4.450279927716565,4.234489557496602,241.796522974702,241.9300912797643,241.90521168753745,243.63790431655573,244.2671352346869,244.1888916523835,244.7471910831695,244.79869945813567,245.65003974999584,246.50526128941507,247.27769173559173,248.3744625540158,249.3748837533145,249.62800074008183,249.993208250968,221.14363968398945,221.49578152297008,222.5378653998649,219.9083984788544,218.15745430388725,217.67335047408133,217.8505841853852,218.50873004625885,218.6039290610392,218.6902709371473,218.4065383059121,218.08312259002707,219.13701962803304,219.9210150680236,220.27541510108264,0
232.9222412109375,234.57443237304688,215.0663909912109,219.60499572753903,226.00485229492188,236.4356842041016,232.3250427246093,239.15286254882807,239.73016357421875,242.43739318847656,243.3530731201172,243.92041015625,237.8788909912109,238.60543823242188,239.15286254882807,236.035822997074,235.54869278906497,228.72125885644692,225.6825044801444,225.78995375173685,229.3385305691918,230.33403462099764,233.2736439302745,235.42581714492252,237.76300915944057,239.62636381299947,241.057712594083,239.99810539312568,239.5338830062244,239.4068761870923,57.307626197232025,54.90313509647298,38.904968183869165,36.40885340406466,43.17989992390928,59.50725309386018,53.508250425328285,55.40878548476963,53.75632073732389,55.59415042667075,55.90670829044539,54.47422257028296,49.85493262439811,48.29318952115984,54.75249723460591,6.19459388616238,5.778375713883946,3.830231386466551,2.62231206177006,2.156582492961263,2.599207370632968,2.588458226619821,3.095207820830751,3.503013336031956,3.99856003841208,4.414286936095323,4.73495128404474,4.450279927716565,4.234489557496602,4.06083591310599,241.9300912797643,241.90521168753745,243.63790431655573,244.2671352346869,244.1888916523835,244.7471910831695,244.79869945813567,245.65003974999584,246.50526128941507,247.27769173559173,248.3744625540158,249.3748837533145,249.62800074008183,249.993208250968,250.32767271091905,221.49578152297008,222.5378653998649,219.9083984788544,218.15745430388725,217.67335047408133,217.8505841853852,218.50873004625885,218.6039290610392,218.6902709371473,218.4065383059121,218.08312259002707,219.13701962803304,219.9210150680236,220.27541510108264,220.4017782778504,0
234.57443237304688,215.0663909912109,219.60499572753903,226.00485229492188,236.4356842041016,232.3250427246093,239.15286254882807,239.73016357421875,242.43739318847656,243.3530731201172,243.92041015625,237.8788909912109,238.60543823242188,239.15286254882807,239.7998046875,235.54869278906497,228.72125885644692,225.6825044801444,225.78995375173685,229.3385305691918,230.33403462099764,233.2736439302745,235.42581714492252,237.76300915944057,239.62636381299947,241.057712594083,239.99810539312568,239.5338830062244,239.4068761870923,239.5378523538949,54.90313509647298,38.904968183869165,36.40885340406466,43.17989992390928,59.50725309386018,53.508250425328285,55.40878548476963,53.75632073732389,55.59415042667075,55.90670829044539,54.47422257028296,49.85493262439811,48.29318952115984,54.75249723460591,54.04780344164353,5.778375713883946,3.830231386466551,2.62231206177006,2.156582492961263,2.599207370632968,2.588458226619821,3.095207820830751,3.503013336031956,3.99856003841208,4.414286936095323,4.73495128404474,4.450279927716565,4.234489557496602,4.06083591310599,3.930113075564577,241.90521168753745,243.63790431655573,244.2671352346869,244.1888916523835,244.7471910831695,244.79869945813567,245.65003974999584,246.50526128941507,247.27769173559173,248.3744625540158,249.3748837533145,249.62800074008183,249.993208250968,250.32767271091905,250.71791645656288,222.5378653998649,219.9083984788544,218.15745430388725,217.67335047408133,217.8505841853852,218.50873004625885,218.6039290610392,218.6902709371473,218.4065383059121,218.08312259002707,219.13701962803304,219.9210150680236,220.27541510108264,220.4017782778504,220.5489979111128,0
215.0663909912109,219.60499572753903,226.00485229492188,236.4356842041016,232.3250427246093,239.15286254882807,239.73016357421875,242.43739318847656,243.3530731201172,243.92041015625,237.8788909912109,238.60543823242188,239.15286254882807,239.7998046875,240.8946685791016,228.72125885644692,225.6825044801444,225.78995375173685,229.3385305691918,230.33403462099764,233.2736439302745,235.42581714492252,237.76300915944057,239.62636381299947,241.057712594083,239.99810539312568,239.5338830062244,239.4068761870923,239.5378523538949,239.9901244289638,38.904968183869165,36.40885340406466,43.17989992390928,59.50725309386018,53.508250425328285,55.40878548476963,53.75632073732389,55.59415042667075,55.90670829044539,54.47422257028296,49.85493262439811,48.29318952115984,54.75249723460591,54.04780344164353,77.99352108557858,3.830231386466551,2.62231206177006,2.156582492961263,2.599207370632968,2.588458226619821,3.095207820830751,3.503013336031956,3.99856003841208,4.414286936095323,4.73495128404474,4.450279927716565,4.234489557496602,4.06083591310599,3.930113075564577,3.870246854307368,243.63790431655573,244.2671352346869,244.1888916523835,244.7471910831695,244.79869945813567,245.65003974999584,246.50526128941507,247.27769173559173,248.3744625540158,249.3748837533145,249.62800074008183,249.993208250968,250.32767271091905,250.71791645656288,251.19584759768256,219.9083984788544,218.15745430388725,217.67335047408133,217.8505841853852,218.50873004625885,218.6039290610392,218.6902709371473,218.4065383059121,218.08312259002707,219.13701962803304,219.9210150680236,220.27541510108264,220.4017782778504,220.5489979111128,220.6772114843486,1
219.60499572753903,226.00485229492188,236.4356842041016,232.3250427246093,239.15286254882807,239.73016357421875,242.43739318847656,243.3530731201172,243.92041015625,237.8788909912109,238.60543823242188,239.15286254882807,239.7998046875,240.8946685791016,244.26876831054688,225.6825044801444,225.78995375173685,229.3385305691918,230.33403462099764,233.2736439302745,235.42581714492252,237.76300915944057,239.62636381299947,241.057712594083,239.99810539312568,239.5338830062244,239.4068761870923,239.5378523538949,239.9901244289638,241.41633905615817,36.40885340406466,43.17989992390928,59.50725309386018,53.508250425328285,55.40878548476963,53.75632073732389,55.59415042667075,55.90670829044539,54.47422257028296,49.85493262439811,48.29318952115984,54.75249723460591,54.04780344164353,77.99352108557858,77.42363580405882,2.62231206177006,2.156582492961263,2.599207370632968,2.588458226619821,3.095207820830751,3.503013336031956,3.99856003841208,4.414286936095323,4.73495128404474,4.450279927716565,4.234489557496602,4.06083591310599,3.930113075564577,3.870246854307368,4.0483966953828485,244.2671352346869,244.1888916523835,244.7471910831695,244.79869945813567,245.65003974999584,246.50526128941507,247.27769173559173,248.3744625540158,249.3748837533145,249.62800074008183,249.993208250968,250.32767271091905,250.71791645656288,251.19584759768256,251.96271572502903,218.15745430388725,217.67335047408133,217.8505841853852,218.50873004625885,218.6039290610392,218.6902709371473,218.4065383059121,218.08312259002707,219.13701962803304,219.9210150680236,220.27541510108264,220.4017782778504,220.5489979111128,220.6772114843486,220.57023562995133,-1
226.00485229492188,236.4356842041016,232.3250427246093,239.15286254882807,239.73016357421875,242.43739318847656,243.3530731201172,243.92041015625,237.8788909912109,238.60543823242188,239.15286254882807,239.7998046875,240.8946685791016,244.26876831054688,240.615966796875,225.78995375173685,229.3385305691918,230.33403462099764,233.2736439302745,235.42581714492252,237.76300915944057,239.62636381299947,241.057712594083,239.99810539312568,239.5338830062244,239.4068761870923,239.5378523538949,239.9901244289638,241.41633905615817,241.1495483030638,43.17989992390928,59.50725309386018,53.508250425328285,55.40878548476963,53.75632073732389,55.59415042667075,55.90670829044539,54.47422257028296,49.85493262439811,48.29318952115984,54.75249723460591,54.04780344164353,77.99352108557858,77.42363580405882,67.30312056604296,2.156582492961263,2.599207370632968,2.588458226619821,3.095207820830751,3.503013336031956,3.99856003841208,4.414286936095323,4.73495128404474,4.450279927716565,4.234489557496602,4.06083591310599,3.930113075564577,3.870246854307368,4.0483966953828485,3.850445633079204,244.1888916523835,244.7471910831695,244.79869945813567,245.65003974999584,246.50526128941507,247.27769173559173,248.3744625540158,249.3748837533145,249.62800074008183,249.993208250968,250.32767271091905,250.71791645656288,251.19584759768256,251.96271572502903,252.19054251561576,217.67335047408133,217.8505841853852,218.50873004625885,218.6039290610392,218.6902709371473,218.4065383059121,218.08312259002707,219.13701962803304,219.9210150680236,220.27541510108264,220.4017782778504,220.5489979111128,220.6772114843486,220.57023562995133,220.59422158350523,-1
236.4356842041016,232.3250427246093,239.15286254882807,239.73016357421875,242.43739318847656,243.3530731201172,243.92041015625,237.8788909912109,238.60543823242188,239.15286254882807,239.7998046875,240.8946685791016,244.26876831054688,240.615966796875,238.74478149414065,229.3385305691918,230.33403462099764,233.2736439302745,235.42581714492252,237.76300915944057,239.62636381299947,241.057712594083,239.99810539312568,239.5338830062244,239.4068761870923,239.5378523538949,239.9901244289638,241.41633905615817,241.1495483030638,240.3479593667561,59.50725309386018,53.508250425328285,55.40878548476963,53.75632073732389,55.59415042667075,55.90670829044539,54.47422257028296,49.85493262439811,48.29318952115984,54.75249723460591,54.04780344164353,77.99352108557858,77.42363580405882,67.30312056604296,53.42988976139521,2.599207370632968,2.588458226619821,3.095207820830751,3.503013336031956,3.99856003841208,4.414286936095323,4.73495128404474,4.450279927716565,4.234489557496602,4.06083591310599,3.930113075564577,3.870246854307368,4.0483966953828485,3.850445633079204,3.50220770389862,244.7471910831695,244.79869945813567,245.65003974999584,246.50526128941507,247.27769173559173,248.3744625540158,249.3748837533145,249.62800074008183,249.993208250968,250.32767271091905,250.71791645656288,251.19584759768256,251.96271572502903,252.19054251561576,251.9593129520605,217.8505841853852,218.50873004625885,218.6039290610392,218.6902709371473,218.4065383059121,218.08312259002707,219.13701962803304,219.9210150680236,220.27541510108264,220.4017782778504,220.5489979111128,220.6772114843486,220.57023562995133,220.59422158350523,220.5895594234277,-1
232.3250427246093,239.15286254882807,239.73016357421875,242.43739318847656,243.3530731201172,243.92041015625,237.8788909912109,238.60543823242188,239.15286254882807,239.7998046875,240.8946685791016,244.26876831054688,240.615966796875,238.74478149414065,231.50889587402344,230.33403462099764,233.2736439302745,235.42581714492252,237.76300915944057,239.62636381299947,241.057712594083,239.99810539312568,239.5338830062244,239.4068761870923,239.5378523538949,239.9901244289638,241.41633905615817,241.1495483030638,240.3479593667561,237.40160486917856,53.508250425328285,55.40878548476963,53.75632073732389,55.59415042667075,55.90670829044539,54.47422257028296,49.85493262439811,48.29318952115984,54.75249723460591,54.04780344164353,77.99352108557858,77.42363580405882,67.30312056604296,53.42988976139521,48.890701989216325,2.588458226619821,3.095207820830751,3.503013336031956,3.99856003841208,4.414286936095323,4.73495128404474,4.450279927716565,4.234489557496602,4.06083591310599,3.930113075564577,3.870246854307368,4.0483966953828485,3.850445633079204,3.50220770389862,2.6122388756834027,244.79869945813567,245.65003974999584,246.50526128941507,247.27769173559173,248.3744625540158,249.3748837533145,249.62800074008183,249.993208250968,250.32767271091905,250.71791645656288,251.19584759768256,251.96271572502903,252.19054251561576,251.9593129520605,251.9647884033405,218.50873004625885,218.6039290610392,218.6902709371473,218.4065383059121,218.08312259002707,219.13701962803304,219.9210150680236,220.27541510108264,220.4017782778504,220.5489979111128,220.6772114843486,220.57023562995133,220.59422158350523,220.5895594234277,220.4427494384563,-1
239.15286254882807,239.73016357421875,242.43739318847656,243.3530731201172,243.92041015625,237.8788909912109,238.60543823242188,239.15286254882807,239.7998046875,240.8946685791016,244.26876831054688,240.615966796875,238.74478149414065,231.50889587402344,229.6277770996093,233.2736439302745,235.42581714492252,237.76300915944057,239.62636381299947,241.057712594083,239.99810539312568,239.5338830062244,239.4068761870923,239.5378523538949,239.9901244289638,241.41633905615817,241.1495483030638,240.3479593667561,237.40160486917856,234.81032894598883,55.40878548476963,53.75632073732389,55.59415042667075,55.90670829044539,54.47422257028296,49.85493262439811,48.29318952115984,54.75249723460591,54.04780344164353,77.99352108557858,77.42363580405882,67.30312056604296,53.42988976139521,48.890701989216325,35.04223491873633,3.095207820830751,3.503013336031956,3.99856003841208,4.414286936095323,4.73495128404474,4.450279927716565,4.234489557496602,4.06083591310599,3.930113075564577,3.870246854307368,4.0483966953828485,3.850445633079204,3.50220770389862,2.6122388756834027,1.7351399897987392,245.65003974999584,246.50526128941507,247.27769173559173,248.3744625540158,249.3748837533145,249.62800074008183,249.993208250968,250.32767271091905,250.71791645656288,251.19584759768256,251.96271572502903,252.19054251561576,251.9593129520605,251.9647884033405,251.97820886140627,218.6039290610392,218.6902709371473,218.4065383059121,218.08312259002707,219.13701962803304,219.9210150680236,220.27541510108264,220.4017782778504,220.5489979111128,220.6772114843486,220.57023562995133,220.59422158350523,220.5895594234277,220.4427494384563,219.9346634530468,0
