final_portfolio_value
19228.690096744656
7600.874617475144
15545.877052177415
12914.76026204928
15519.168379757206
13476.77440438979
17969.87312098145
10454.273508561908
21067.861264399748
12417.91040401624
18349.68495892111
19773.666919402487
12540.316120798389
9813.167609222439
7724.777284836958
8404.650401219375
13391.135321634034
9983.18060143391
20761.030759213547
27083.607999244334
8629.371123732224
10648.938355917708
11670.239682609106
11933.237554456731
15117.018389799578
45713.28283736015
14670.404382116976
10839.331214025991
7858.4447847831
20547.655984572266
28490.197036623355
19858.376055747776
10779.49853620241
8126.243867698234
8418.12162359888
21010.425456981342
20172.08389133131
16731.73602214603
14710.408885182156
17325.786590519907
11908.530442961175
10081.764760353271
13482.305851616513
13336.76275025789
15597.144131307747
13907.725326149915
29631.199555428313
14602.657278709852
13855.144407623822
16503.16532684475
18745.10072932957
15084.898774382218
8083.737601617293
15144.221383412758
17673.83461933195
14613.49376216873
10956.921077872477
11341.919254883021
6013.868917040163
18291.801600378778
8650.740375930172
10420.618422831929
12996.07300527125
12884.669137577257
13136.68590406665
13055.780035354579
17860.866555405315
12736.543178851407
9061.100322933702
13638.75270463638
13422.208681070104
9095.909344515761
12838.193058114619
19600.207882560753
9860.594506789756
12908.678289261816
18276.72419876115
15232.738556905897
10719.548713591279
14639.236070565275
15336.952712898747
10638.441164780641
11067.183419300894
12378.75319971536
14503.658059680509
8375.824299177228
9971.005904744512
17025.610594447626
13618.831975028397
8505.068558547919
6950.638294840236
19755.976014806463
18404.73190247678
20074.108731121287
13835.132571031598
11727.456896464693
12250.975888213534
12933.25473307271
10393.005238451542
11997.176843730116
18955.662477236532
13276.947766567337
11572.90951718331
8214.787022418692
15966.03016865981
28142.587051979273
9900.829488365998
15328.555917998292
8598.526043265298
20067.47337343201
19557.448948714733
22572.715702809324
8899.88284199985
16364.168316932548
11659.397531405073
16237.827982339659
9864.043827940386
13607.67468455299
11006.237191828204
9881.606996415305
8841.116683576447
17533.316684577283
12229.130744932672
7713.40413015569
13637.426204694999
17847.31675758546
8473.567987609531
12494.68884953718
9798.500259659486
12359.610438047332
12641.887303954683
6796.990772649229
10906.279377727895
17632.886434050888
9262.762009429458
11926.20911616796
12448.453305469855
14159.73091397445
11798.639961163844
14095.380660190309
6397.122082352005
14428.033751318648
13565.441180071542
9750.764098913089
14437.673268035343
16603.9350329004
10280.17356775675
13784.965953832105
10228.818267094433
16890.275845505697
14381.548216950832
11957.663612639559
21865.176345346998
14453.118836262278
8890.957187175205
16896.8110355474
14378.469143706836
26552.686562165785
7693.316709794211
10430.93040240595
13092.017438510942
16195.910736905858
20963.48360789138
24207.830253730303
11777.605659156006
9526.260420203373
9127.942501423777
20211.32509029276
13782.817643868195
9916.26715630421
13705.441313776566
25416.30707898922
18159.347814890505
18049.543477480685
17186.555058021422
7663.231676236466
15287.575541746428
14858.859253452878
13243.084656644689
22203.39495411803
14796.436301955366
9342.597460339179
16705.215977358253
12323.420205632377
21396.35242886387
14306.341119066561
11124.05497380673
11834.357963563376
15595.892964260725
11245.333448075435
14068.908339475229
12102.82898137815
19912.810573639403
7684.135505304293
13975.63914872546
8603.24847174469
12229.680735836304
4780.842289832321
7905.689244896415
10760.915103942809
