Date,Closing,Volume,EMA_5,RSI,MACD,BB_upper,BB_lower,Price_Difference
2020-01-30,164.93081665039062,51597500,160.544775766636,70.42420592333154,1.8988075257674384,163.38765032556054,149.1151618692637,
2020-01-31,162.49668884277344,36142700,161.19541345868183,65.89208336238497,2.076303816537461,164.22315919590702,149.19699461268672,-2.4341278076171875
2020-02-03,166.45816040039062,30107000,162.94966243925143,68.38976385251176,2.507721105166752,165.71846824693833,149.20609077405774,3.9614715576171875
2020-02-04,171.9373779296875,36433300,165.94556760273014,75.87005093878152,3.254236662923745,168.5323222368587,148.4054249555241,5.479217529296875
2020-02-05,171.72740173339844,39186300,167.87284564628624,74.63181166089089,3.78527796843764,170.48262154632562,148.58573172515878,-0.2099761962890625
2020-02-06,175.2879180908203,27751400,170.34453646113093,75.17312521433233,4.44222869536182,173.1997881420254,148.11562323492774,3.560516357421875
2020-02-07,175.5361328125,33529100,172.07506857825396,74.68403573204537,4.926110596586142,175.55253837362005,147.84383766397758,0.2482147216796875
2020-02-10,180.1276397705078,35844300,174.7592589756719,79.04251296953393,5.615356395089151,178.61894372222767,147.38913885833873,4.5915069580078125
2020-02-11,176.06112670898438,53159900,175.19321488677608,72.48082796792568,5.766976917269517,180.28312637707,147.74482772449252,-4.0665130615234375
2020-02-12,176.31890869140625,47062900,175.56844615498613,71.97661108310041,5.840611194871656,181.6343757787043,148.549001296491,0.257781982421875
2020-02-13,175.36434936523438,35295800,175.50041389173555,73.1926152179378,5.755595013755652,182.6102640515719,149.5328496569242,-0.954559326171875
2020-02-14,176.92979431152344,23149500,175.97687403166486,79.47870028432303,5.748274867414239,183.8136223897021,150.16035984906742,1.5654449462890625
2020-02-18,178.72439575195312,27792200,176.89271460509428,78.77350318643586,5.820191393392861,185.16633976932644,150.72919398311495,1.7946014404296875
2020-02-19,179.26043701171875,29997500,177.68195540730244,77.57712723695323,5.852970408617864,186.34146084061769,151.58650241621828,0.536041259765625
