Date,Closing,Volume,EMA_5,RSI,MACD,BB_upper,BB_lower,Price_Difference
2020-01-30,93.53399658203124,126548000,93.10592683848004,43.02576814208535,-0.47927165364095,95.87753587076423,91.92381300618888,
2020-01-31,100.43599700927734,311346000,95.54928356207915,68.5805470904995,0.1163725320958093,97.69407512135533,90.6608237128732,6.902000427246108
2020-02-03,100.20999908447266,117834000,97.102855402877,66.88803605575988,0.5636908200009287,98.922044204857,90.07900483689106,-0.2259979248046875
2020-02-04,102.4834976196289,105786000,98.89640280846098,75.18092282686867,1.0890917455800633,100.55186612900506,89.1831329554676,2.27349853515625
2020-02-05,101.99349975585938,87524000,99.9287684575938,74.684256315509,1.449231196766377,101.71841026424828,88.6816385638767,-0.48999786376953125
2020-02-06,102.5114974975586,63660000,100.78967813758206,74.28740436094718,1.7561980373838963,102.87635467848229,88.31499358811926,0.5179977416992188
2020-02-07,103.96399688720705,101906000,101.84778438745708,78.95391637887222,2.092554367670047,104.21762729717145,87.86487087177386,1.4524993896484517
2020-02-10,106.69550323486328,101124000,103.4636906699258,80.40065503858128,2.5501325759104674,106.0675594659942,87.26868931330267,2.731506347656236
2020-02-11,107.54000091552734,114920000,104.822460751793,82.09742015468584,2.9469400175659217,107.830190198992,86.80355842771696,0.8444976806640625
2020-02-12,108.0,66686000,105.88164050119532,83.06047801423885,3.2609407604440577,109.41090684043736,86.6756417740646,0.45999908447265625
2020-02-13,107.49349975585938,60636000,106.41892691941668,85.69589596520477,3.429386442534593,110.62467382394628,86.90112497366114,-0.506500244140625
2020-02-14,106.74349975585938,52124000,106.5271178648976,89.76469475085246,3.462449168474052,111.54558277374028,87.26486568207027,-0.75
2020-02-18,107.78350067138672,58912000,106.9459121337273,89.65437623898667,3.531857939397753,112.45843137376144,87.80676714308429,1.0400009155273438
2020-02-19,108.51100158691406,51224000,107.4676086181229,89.91359773536882,3.604023198318544,113.406839046286,88.249459781839,0.7275009155273438
2020-02-20,107.65499877929688,62626000,107.5300720051809,85.6987619689069,3.5512063173973587,114.03839708570077,88.94610151049065,-0.8560028076171875
