Date,Closing,Volume,EMA_5,RSI,MACD,BB_upper,BB_lower,Price_Difference
2020-01-30,78.41036987304688,126743200,77.55204144129557,63.87923604784806,1.2000075273391817,79.59611600360704,71.49472643413709,
2020-01-31,74.9337387084961,199588400,76.67927386369576,49.368893959922985,0.9712695513147764,79.49685316460233,71.81575669867891,-3.4766311645507812
2020-02-03,74.72796630859375,173788400,76.02883801199509,42.987519961830905,0.7645753951631207,79.26399008512585,72.3205062222472,-0.20577239990234375
2020-02-04,77.19499969482422,136616400,76.41755857293813,54.73957420520532,0.7907228034026872,79.1969610082707,72.84874287966875,2.4670333862304688
2020-02-05,77.82447052001953,118826800,76.88652922196528,57.61872329592626,0.8524117753620857,79.025975857762,73.578019656154,0.6294708251953125
2020-02-06,78.73479461669922,105425600,77.50261768687659,57.52912126459157,0.9636479431524236,79.13728703942155,73.99982233557844,0.9103240966796875
2020-02-07,77.66455841064453,117684000,77.55659792813258,51.5336740872161,0.9544420759165462,79.19996050604253,74.20732556573482,-1.0702362060546875
2020-02-10,78.03345489501953,109348800,77.71555025042824,54.317873708940425,0.9657803088765746,79.2972634864045,74.40014328239432,0.368896484375
2020-02-11,77.5626449584961,94323200,77.66458181978419,51.98197198711188,0.92610000860833,79.3583606914071,74.42156866039953,-0.4708099365234375
2020-02-12,79.40458679199219,113730400,78.24458347718686,55.95847514352042,1.0313931388923263,79.71754506390548,74.43272043902422,1.8419418334960938
2020-02-13,78.8391342163086,94747600,78.44276705689411,54.89966222008053,1.0570266606968488,79.87579944640015,74.6207001873889,-0.5654525756835938
2020-02-14,78.85853576660156,80113600,78.5813566267966,62.79603088160688,1.0666117184223936,80.0586184737353,74.6916340592237,0.01940155029296875
2020-02-18,77.41460418701172,152531200,78.19243914686831,51.64690150527224,0.9467808345828388,80.06927373465263,74.70584299508371,-1.4439315795898438
2020-02-19,78.53577423095703,93984000,78.30688417489789,50.039509285849554,0.9315447799853018,80.18677402418743,74.77761806565633,1.1211700439453125
2020-02-20,77.73008728027344,100566000,78.11461854335641,47.79082535712091,0.844720481542538,80.21607777570281,74.82966349626983,-0.8056869506835938
2020-02-21,75.97066497802734,129554000,77.3999673549134,53.79005982132798,0.6267165258137197,80.23745797500303,74.67665182724306,-1.7594223022460938
2020-02-24,72.36203002929688,222195200,75.72065491304123,43.07493526202912,0.1609053221295795,80.81784799634424,73.62604085863622,-3.6086349487304688
2020-02-25,69.91096496582031,230673600,73.78409159730093,28.659776578019983,-0.4014067122835314,81.7415159778362,72.21365293695871,-2.4510650634765625
