final_portfolio_value
9219.053290314001
10855.351021310451
9276.707650688011
6768.601915487847
8475.43882212213
10962.110747777991
8933.646766858577
5949.887180887605
11860.203593090426
9539.034252624804
6743.619159352085
8905.216631840756
8032.731447443428
8083.108106772527
6552.60090119405
8140.246463144117
7906.262658417691
10383.87504521138
7796.225298789239
7854.109440032157
7838.228886601666
6225.447781293522
7835.598379769982
6336.542679577835
5671.839111930489
6882.055588988525
10531.153967936552
8395.300929869936
7200.913460367601
8680.50207171462
9536.246439645229
8257.743115669018
7015.732444088357
6803.998811865838
6667.017267084183
7452.199404862399
10667.61092471676
4611.3222183848975
6451.41485365918
9885.899566088508
5733.7550833869955
7038.13024535652
7355.893361479659
8242.975726568462
7600.695014510749
8562.753968011455
8271.635235197207
8329.191219969505
9537.172796445058
6090.263559700238
7580.92402970946
7559.961904437183
8162.9897690513135
8623.917970766972
7851.187125310819
9285.353227231733
6653.4915399991205
6723.963708235198
6723.125490488423
7105.3355547062165
7192.143434081933
5878.677438850724
8132.903192451031
7250.838701948381
6943.199340283938
6060.889174787175
8213.871229839424
10239.23238505251
9138.762942066343
7753.336574344539
8663.656897559069
7754.197248991717
11514.251264769591
6902.4683242807805
10611.54774035972
9248.837383542534
7151.367581468023
5378.4356357434435
10376.706904421802
7632.4080411590485
6321.294358861694
8057.098480928647
5856.196051675668
6154.80023562775
6832.325639264645
6475.559546751128
7569.971271309851
6501.830673635119
7915.1592892153
8117.173828177862
8257.996802725353
9213.391096939396
5477.193720277246
9013.304611383259
6242.256991535323
8171.083198896682
8736.151996572715
6836.280552273608
8653.349141461225
7490.994195241057
9910.344490042577
9238.327640057665
8668.760441683495
11254.896495242694
7486.437454800625
6891.801894165669
8915.752819089172
9405.643871709606
7439.8432751823275
9287.012259342966
9106.293058372738
8320.634757803775
7175.4713329274
7259.596585326082
8182.459276832535
6785.66552093326
7156.313473191657
8768.682357424335
6425.186693304329
8198.197842550422
8905.716259613982
8084.663261980399
6261.9965454333
6916.566344521075
9349.676873967583
7058.232767005376
6940.005347218287
10387.743347173531
9383.33360049326
5763.574613579882
7211.40768766796
5399.59520097604
7088.24897542874
7878.672767632414
6499.208180619227
8023.866327501334
7551.532497137504
9849.036841257941
6605.759515450565
8823.508863776278
7864.064889143943
6930.626950911658
6744.853858358435
8656.911368076346
9865.297572521282
6992.835450297276
8516.453813940792
7969.916199955924
7804.647821666019
6307.513823831265
6900.661787373117
6329.524374938249
8368.418353179046
8073.877950651101
7741.043172662722
9075.340316207728
6909.774608554486
7225.415781540796
6730.860018529378
6377.996108780366
5529.312334509968
8384.191170161494
7808.121384171545
6293.732670097959
8268.00559455566
8231.855326044193
8122.296639427263
8416.313898439596
8797.274046304508
7147.105030456165
5638.570520458126
7059.9305219087
6945.317963335559
9133.002220993581
9058.608424214426
10278.05227908985
7213.863358806631
9819.836051781118
6737.50281323485
8617.021662650084
6870.125392479042
6922.635105225454
11570.22613297877
5888.329557061383
8047.716177544211
9526.065616071777
8709.349635379478
6995.189664849618
7925.1210742993235
7341.762095137624
7635.992289695496
8728.00499511684
10905.595987047811
7863.076460548511
8215.56057669995
8998.94061321899
5918.403358372582
7092.490434402438
8138.048789604523
6478.162210225143
