final_portfolio_value
15095.909880084862
17675.010597320972
20654.56640708563
26895.38967767026
15202.30862460479
9760.027251581398
10170.81559810824
22351.45809323581
18793.46462593545
18780.446405506562
16933.570378574237
15172.183202352846
20980.810013546637
6794.963409052974
10587.167167885807
18709.659574443085
20265.43707783695
12273.63414829853
13283.541845445192
43294.03680333107
23315.648513065633
11632.895270012426
20310.200763691588
20435.528359638873
7673.722592910003
12609.27892610568
18112.21151921581
10815.387192142725
21069.456342476587
14364.468676945642
14083.91057009023
17093.4529843582
6489.294083851067
25541.84068326038
16440.207408407903
7608.150994134455
22154.259687873127
24421.461228146258
10704.650341246583
6872.66067767202
9304.49797199205
22432.20416559945
31755.405476135973
9198.931154070844
16245.290211495387
15540.347616109693
24534.332867479276
16488.784962247595
16829.40359479459
16411.27463478793
