0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10051.376858783748,10444.956762629849,10593.98907529231,10503.48553416722,10794.170312543994,10276.323959725069,10453.569540378852,10349.657024653969,10908.490069665593,9905.839859786618,10796.62735676183,9888.994529310627,10692.884425271484,9766.873827021449,10147.821775329065,10404.846994155003,10477.321054747244,10732.52805264636,10537.088882050375,10691.53754762578,10500.370325211125,9859.264071289552,10164.82234505027,10341.795684149154,10734.769984729739,11563.592858992179,10183.651659793337,10617.26912127015,10375.872864187566,9853.526764561659,10234.14959983059,10072.144808824272,10271.632534477723,10404.31431986476,10056.162874632322,10181.256822586613,10633.207942478337,10824.409999093827,10460.956211578436,10127.892479096437,10391.7252681662,11062.359752294802,10352.590997606647,10251.327502326123,10282.47506563056,9858.269557340405,11109.815416675787,10025.437516933729,10563.071702293288,10331.324453630497
9950.094043931043,10324.655625426367,10488.487232423646,10409.714052542957,10657.312657659128,10185.964337488867,10343.6995855882,10298.726311160686,10792.547008082716,9831.132500703006,10665.065601660765,9795.062297108674,10589.906889739383,9646.35863732455,10055.389596585546,10338.97789177088,10356.423324226691,10622.571485498824,10426.017203617415,10611.99420645779,10425.1767389229,9759.917083155911,10056.014396040335,10307.005275938027,10622.233262668942,11469.972184937205,10067.635797568066,10522.039812408295,10329.294190568611,9734.534534894656,10151.010399828292,10027.041085837991,10176.89452625284,10287.717589470278,9947.418684460981,10087.481649432135,10528.777406369554,10693.012253066685,10328.042752569336,10050.942188801524,10265.23275468824,10919.681825966169,10262.548130953026,10151.442534827449,10154.840097408689,9738.216952891651,11047.40659565604,9913.55336453239,10462.760862879564,10227.040453746078
9717.618335850351,10121.26229685706,10231.213197117819,10254.22210961114,10657.312657659128,9971.670060605245,10202.656033138031,10298.726311160686,10641.132356026112,9599.306637430964,10473.443802387654,9554.432122246597,10329.767540924906,9435.879278648643,9901.541939417073,10095.148180364875,10213.3499842115,10367.403115055557,10220.161867442432,10365.864707925777,10174.904800217273,9596.699177506613,9894.795748935987,10028.453681060651,10318.656933936736,11212.073898569084,9733.178196699237,10201.420806848935,10049.666978588122,9497.502468513754,10001.6457498667,9876.63575712694,10000.041053355084,10086.321511170818,9698.553800788452,9805.327443177968,10148.368197272168,10489.503923300535,10150.108694233097,9773.899966302975,9965.41628067963,10724.356412949255,10101.167366819924,9822.229486148175,9927.83724663138,9510.570340889877,10699.735968829053,9733.343876125646,10274.681876584964,10022.945467342168
9941.264611350969,10313.96160399098,10381.561968931948,10413.408491976134,10891.942140304822,10107.520043156479,10359.980939527159,10466.3975116405,10933.771360938406,9827.29972263427,10696.466762475055,9847.827473777455,10551.674541782046,9577.35354274623,10040.932205259185,10322.9528298213,10422.095995510677,10600.07672687013,10410.909741883761,10537.580214246876,10332.857729536965,9766.216968187715,10029.606066967814,10271.977506704228,10533.903025963617,11417.392949462144,9995.561603620721,10362.308322306235,10204.583633588147,9648.310110733273,10220.02396060387,10046.216472429312,10154.69746145929,10260.717110084108,9932.045402824266,9952.987434918192,10467.983405663705,10635.349442460945,10288.397489256915,9905.567928742177,10160.698189949118,10910.021128440185,10330.412220265564,10071.831461817968,10085.0897322972,9650.874972544727,10853.048566412956,9911.951641176856,10494.726751395421,10167.461810280196
10024.400944006453,10351.270581056064,10472.45591108327,10538.505111627499,10938.581046464344,10132.765606561019,10479.208793856618,10623.800261356146,11049.234037954982,9923.102570363873,10962.544206870602,9756.346604558446,10782.02589407353,9739.730163210617,10225.394392393948,10483.911820653264,10621.43054838843,10776.645614481762,10644.65788898122,10610.19120385501,10385.917121573424,9864.002359649723,10055.312928838139,10344.565205922145,10621.991482790163,11536.58256548207,9997.037782604239,10452.775292664086,10281.092373287582,9680.43617440775,10458.645519418702,10149.867433562922,10257.775647857568,10455.550726296864,9899.683450480268,10005.69634818319,10624.284496020202,10680.809074541827,10482.770287654805,9935.220853895597,10319.127251261674,10925.26209103271,10458.976594573798,10216.411402103018,10141.227090508815,9708.96132666941,10980.591307158013,10138.3229679742,10633.610995650857,10338.882833918102
9900.73525317262,10442.085057018103,10675.319710108915,10534.007876805594,11006.334800236735,10206.71426996455,10527.801228182225,11181.964359083091,10860.776776284405,10466.029068802993,11963.054728298024,9758.785225730746,10759.556860646957,10001.534825948624,10392.328323056427,10554.017904241782,10631.597186663756,11155.394758413084,11472.032403698304,10808.377112099479,10755.027987155092,10457.734877932038,10123.935303221764,10877.850086194034,10223.347834494998,12183.524237409654,10100.483900476862,10867.846805430476,10385.742144955206,9688.85122602602,10461.086184035714,10348.980612749967,10238.931372595122,10209.69803369624,9882.449670113754,10041.33082570824,10732.409910978724,10662.846230232612,10640.039948003348,9919.854350566533,10648.710276092532,11351.538419361532,10422.787889396222,9870.75655155276,10139.258221556714,9876.290311534878,10993.750889503883,10639.009539818417,9981.008788198782,10831.62894231592
10261.581182807873,11198.254860407265,10795.806097864199,10251.11422887151,11043.9651372922,9821.369408321974,11302.936318705886,10924.946177920388,10514.135308482164,10536.4808328464,11822.113589073897,9387.58628391323,10348.19866121054,9842.746796536201,10007.277485664872,10139.742519414263,10464.309184737253,10989.551759680988,11610.617422106636,10698.76295810463,10981.13137628171,10111.656151147996,10870.994215934492,11133.731604248567,9917.20635438192,12238.1565441323,10228.316231322737,10594.586949997176,10086.909538269581,9521.456329013216,10351.686572485083,10559.78445997513,10065.52977257475,10649.809857603315,9626.63451424282,9956.697737809407,10578.618379643194,10505.423185703557,10371.003378135538,9577.76893512181,11087.560304145452,10930.481200992288,10361.703993973813,9590.255453040334,9905.48383290153,10297.705381956472,10826.791167747146,10570.676496549953,9862.720872372443,10823.59360996984
10381.632784338713,11221.25675064771,10891.962867758219,10241.163239703374,11134.191928925698,9971.796662772573,11277.502806536031,11086.776074792127,10688.427623781276,12164.860401163487,11789.64817466058,9715.075139086704,10637.64328303254,10158.7011218736,10071.804130337914,10829.325249198166,11163.157077871441,11128.841896105543,13710.26532417638,11921.211906229235,11286.76625057873,10427.766541496163,10846.532646312817,11498.704196899143,10104.404474919038,13990.046899523004,10381.559527937121,10979.81577772251,10285.261574072132,9597.704604244607,10593.835578945891,10987.81284048485,10662.708402066623,11573.08643944774,10098.288354257797,10220.855833704005,12195.410090968784,11344.968827958379,10679.707228082352,9811.266863663323,11330.589540184628,11737.90823516588,10460.86032467816,9913.924244976186,9925.87360695245,11346.658283066621,11644.50546662947,11929.774237029542,11318.875454370964,11007.87747840543
10457.648354147786,11508.67921977787,11382.173273343918,10486.7365917119,11476.959765980984,10251.88823602103,12211.001500825601,11448.909638712832,11082.09486530346,13661.605098372416,12178.866027963119,9806.861766159978,10926.115048085283,10460.953878837758,10404.14044089848,11576.160924574013,11232.957251307338,11451.975272982323,15433.329357384839,13154.761820850003,11865.07762872944,10674.477230319824,10913.985337216558,12252.363752119798,10468.99337237466,14310.581728893265,10121.144909823497,11577.402027288977,10673.457425698298,9990.526228358216,10893.579688386273,11531.057355196457,11295.84093625017,12066.611920266068,10368.952538500691,10320.078175197334,12570.303256013462,11649.401725674506,10829.488212818565,10332.42750689494,11949.351024574866,12532.28538903011,10725.154537659175,10196.745374766557,10170.286816848282,12434.098934180034,11927.134652672848,13126.512483302937,11692.551440361607,11438.57157198683
10487.866628832995,11454.95230368908,11382.173273343918,10395.290660355078,11302.087813230291,9485.051665923467,11194.735021984303,11453.97979125715,11068.56100690251,11578.889368204833,12178.866027963119,9831.379605583807,10295.321104070748,10491.488531562421,10482.15574011155,11670.55865703063,11245.550152644522,11159.89803963124,12930.758911560824,11517.118634681783,11843.3364319823,10695.889897094898,10298.442311761639,12275.795317787964,10539.488956854448,14166.408994634545,10125.627061420051,11637.568462899046,10655.546897743467,9689.252057905993,11053.59261037778,11561.650726752237,11373.673736437486,11127.529004998385,9904.479513501536,9581.151703809624,11504.122049729527,11553.598362505307,8969.432700957437,10374.765121513547,12107.283709300988,11648.620646124926,10487.468735440192,9280.911179145081,10178.330284739443,12418.913959104117,11529.024318316695,13273.275458894414,11787.898278557283,10514.294843196367
10646.603892916051,11655.19380665983,11583.86407963053,10550.542833348967,11356.321133593905,9614.778523297266,11380.982159019273,11646.493957595892,11298.053387885813,11793.159839702252,12336.242732846495,9930.5227452195,10493.812412098316,10648.635623233575,10602.83959581958,11807.067425247786,11326.681520788343,11324.327394669053,13125.68378089646,11699.958375267759,11914.789266748183,10800.187535857964,10501.065210483073,12368.50674033951,10723.351273115084,14441.369316749116,10335.135173089273,11733.286876827868,10806.275497573148,9729.781163066218,11247.542345770427,11714.239880562933,11517.44700225673,11222.39236227253,10078.172598498293,9747.919416578292,11659.177590054305,11594.2904479596,9109.348446796432,10374.765121513547,12236.812177297734,11854.877543584545,10603.109960826918,9438.87507352138,10230.023305514142,12610.614828820964,11765.596797559985,13320.024293524544,11925.779550668074,10628.992813809979
10557.199707448024,11661.192152054637,11509.044926238317,10525.15250582162,11421.97614120004,9604.833008368914,11362.762187528242,11577.040480047199,11289.557020438317,11829.219237858439,12399.304944085514,10024.76379279759,10584.574069574213,10656.085943080085,10612.468770747253,11889.943431384616,11385.23998169865,11258.727242212837,13134.893455620835,11724.325176423725,12031.707474570447,10802.708288216483,10504.419357821593,12239.104372604374,10736.686991332816,14424.208293804113,10357.120797651145,11620.399407079178,10877.603303896438,9780.87667321687,11158.819335143162,11771.466082617015,11422.227588159778,11242.235110484362,10052.529310727403,9736.3357318802,11649.402835717046,11587.809958111146,8985.52749240744,10447.587530915574,12284.029587343297,11844.57585397138,10702.535305654372,9430.01688860785,10374.973901009074,12613.252497082505,11777.309345714571,13413.520025812166,11763.675596206243,10732.389079596036
10743.484421788613,11989.890796424821,11982.282671308123,10561.337793957491,11506.581096802094,9822.557990004101,11726.425117406394,11900.168228309394,11598.994549562367,12055.657089374283,12758.419029331173,10293.511098745312,10948.747248258318,10921.935769164495,10740.108131865716,12112.78112464815,11640.283840598639,11465.533456523664,13484.750679014278,11943.543480251914,12325.396030039794,11000.808849161156,10730.227672092336,12792.70631442547,10956.418262973715,14971.631527775397,10512.498465225139,11746.018736145305,11163.879489865667,9827.332635220082,11324.869589015423,12079.387631834697,11747.085833561807,11349.637828677684,10265.37668920559,9959.132960360797,11828.839350626498,11904.553023688379,9312.357393614031,10447.587530915574,12435.867080809616,12155.775260488233,10983.35230632619,9688.817361810854,10647.561603635786,12856.939563602711,12086.741420272387,13829.694555663496,11819.549203938353,10958.183075253344
10773.935101575278,11871.542040148077,11960.288515207561,10270.362967325269,11216.165479683114,9771.411737527116,11844.891240151916,11971.389060999483,11337.979412833683,12098.52482326099,12726.741320524543,10319.181858199068,11043.50758451837,11061.605948414232,10558.704164908093,12039.100111682059,11663.374664561443,11320.547417553771,13253.02368147209,12030.926427456528,12404.165861681908,11011.366335033359,10675.937876655891,12796.548777166432,10735.63581733269,15021.988603958613,10512.49846522514,11669.03998352238,11087.356258254447,9736.195894459073,11256.958006501842,12147.454204101286,11922.050139071238,11157.684827222338,10267.117103835852,9880.326973700683,11762.263034965998,11773.666064991728,9331.17994581787,10339.50277951155,12436.91782989518,12275.129172322646,10715.825066716268,9679.829951160082,10731.83733041318,12981.481188690068,12082.365823242031,13768.557770202115,11748.240150943002,10975.124752918637
10824.455758364113,12060.376394419465,12153.06866925633,10405.671847911355,11395.298291726926,9831.024732687454,11993.50613382515,12011.556617882501,11354.954616751082,12193.632636700862,12720.589588312647,10300.100540261312,11159.9514859501,11324.292502774062,10745.960765839056,12014.02306452721,11683.107270812014,11432.098628012667,13311.350912833721,12165.460611845872,12469.43670469567,11131.37327141912,10923.20109243986,12798.420567096622,10861.683737206235,15099.8905357554,10558.763901072625,11752.864430984107,11180.685250911261,9840.145496546756,11250.918379362343,12194.703670137473,11890.043874838973,11206.289765291072,10389.794044483768,9918.301156177738,11884.338733246434,11809.118517656578,9493.015640985388,10458.577448689979,12672.813469931903,12383.90246732031,10798.0444932397,9781.157244940423,10873.9932476734,13149.208499029806,12008.416606342818,13887.933123551513,11862.871647924689,11196.913233838113
10774.17308601779,12038.344963142068,12247.715894740706,10480.589857215688,11507.34768959352,9782.19791347364,11923.266631517323,11926.020422121765,11293.873458090216,12117.698650335702,12636.937240446725,10265.749217082737,11111.103430412946,11368.695239532895,10831.409169588926,11953.996076665784,11857.10814359166,11572.323841175257,13241.234559460258,12747.500682491393,12803.206755077166,11092.965230632884,10847.094926997484,12764.832842696847,10822.082402317688,15045.84292629132,10616.922518010273,12046.501850942366,11108.486908917923,10310.78410659423,11473.60112308357,12153.326164618547,12326.971049205304,11304.894428111345,10347.267748719427,10023.24094967172,12284.893270147972,11821.084320745624,9482.595556372191,10419.721685785547,12616.174134479259,12524.809332813402,10785.325689677033,9771.70856424491,11040.970100260767,13103.831978105334,11943.402043565911,13792.637090402792,11963.02334548942,11141.015953912252
10899.491004216254,12323.950015627115,12232.826399957203,10453.765203866002,11787.986616064156,10107.65958015215,11903.480954712586,12094.319771144232,11480.724060017616,12117.698650335702,12664.381142366681,10352.146245940921,11300.666596471237,11416.544487025982,11083.517685581499,12405.35747034845,11860.080020983507,11582.760563078557,13341.70429199916,12684.556638739145,12774.720642357373,11111.540491465212,10903.008238406677,12793.449816498132,10751.381832467872,15114.841335658399,10576.79819212036,12070.687989253387,11888.352533938003,10347.164991864529,11575.286033635102,12123.98578175244,12363.32115267557,11318.407775102816,10540.74813374225,10109.211323494033,12245.707137353933,11825.207499920365,9713.566272166916,10445.354785136406,12696.61862795179,12492.298022463128,10793.067064080835,9864.764637385044,11072.804708995138,13171.050194616597,12050.02276729511,13796.03532985813,12076.721876274161,11181.262940667195
11342.828914160093,12491.929926675351,13125.329903470618,10456.630425036765,12116.424598596424,10354.416251056467,12033.008856138375,12159.326608675867,11304.647777578964,12353.964168773717,12869.672612557755,10905.148104570857,11458.064391034128,11494.149761392213,11221.562927008661,12679.528323176612,11939.474839187333,11668.803384220402,13631.340845011973,13610.018250834664,12682.451855539886,11484.860598985502,11025.74945806687,13092.766278234012,11004.398711059617,15288.805454476058,10929.058526187537,12102.895155422408,11844.72184150004,10449.006559423986,11691.358181472517,12602.441894429394,12331.490470663723,11259.870541318629,10614.142876290953,10128.34226493541,12436.34004077304,12150.984930210505,9809.32762349765,10363.984971017158,12846.825844943962,12874.739370555913,10780.708450711338,9986.890901191537,11005.11951664097,13487.98760576095,12172.244242553325,13930.449972496945,12224.467476628211,11312.761129558576
11872.825961094459,12937.869731266337,13408.25182699038,10553.773768615118,12219.366587327862,10424.304937687284,12127.83393877999,12248.10113470115,11558.053359421398,12711.65817833428,12858.330116534544,11623.098561186573,11501.825481381373,11921.158423044179,11384.08331395113,12735.855958520146,12175.581323942493,11793.537641786219,13862.468676113254,14545.786065539372,12783.802703673337,11505.332739204903,11436.784288524796,13181.137869385435,11234.711921362778,15400.159773011643,11315.899910982946,12256.882184280716,11931.274108263928,10500.874528700635,11960.382938951412,12584.503523433483,12420.717969828294,11362.319326282199,10893.600311520924,10238.616922954921,12516.41783607469,12503.372625167249,9914.785996547376,10465.19085692045,13292.27896877598,13033.118720993636,10858.78180860804,10454.805184619006,11038.127696844227,13541.70672531885,12208.75303564991,14335.595163543627,12388.662733169756,11413.620325031927
11683.526355588003,12726.534880303941,13270.697268800839,10452.203287351638,12101.232949281892,10259.038817878303,11971.26371381004,12086.849515857373,11376.041293586759,12503.816030183247,12685.728447465615,11397.429599917392,11372.929041946696,11704.708236100034,11233.502016424023,12637.016623168298,11997.852990509462,11693.768053885979,13683.328686751054,14260.236210553947,12693.446488029347,11331.877703234364,11339.04440525863,13077.15679042778,11054.257556210989,15298.541807194913,11163.46088990556,12080.879469858699,11697.050012291718,10366.360479127163,11846.412228982,12449.819891517362,12232.833935909981,11228.707626035983,10724.913072991014,10119.660161956901,12368.295200918903,12404.738183356716,9780.941206533156,10345.224719091462,13091.83553706894,12874.829434015828,10679.869469111365,10290.033000159718,10897.65398436875,13363.613469621847,12022.31096072218,14169.992392921995,12246.334206131842,11300.333602327495
11704.180596051014,12235.204692875514,12924.55771434965,10470.680784084634,11850.497329238928,10046.568056959268,11553.319830479402,11654.539348710854,10965.986985617428,12340.279476972955,12419.252697133325,11136.10778933103,11083.63199661371,11344.10807029201,10880.936696383415,12391.67588991188,11730.891055015325,11403.767733726741,13226.313632198275,14285.445581319927,12715.886074168744,10907.81414840855,11050.573741987759,12740.173134168783,10813.018886253416,14926.732351262208,11084.673850053852,11750.271534624912,11717.728159993774,10153.248338485106,11582.106896296274,12082.04110663604,11875.16298354909,10855.616199309881,10379.495622296396,9948.549763518586,12049.080542395588,12075.593051937652,9497.153348379572,10106.204715396969,12788.75402729261,12609.022145023044,10438.129355043497,9832.359407447124,10748.688462344591,12914.450208440678,11642.25412321329,13780.656098104999,11853.718598587553,11320.31043127718
10831.108376558308,11491.80433056549,12135.05929783014,9689.621363757098,11243.00108575878,9594.669361054768,10911.38257036019,11130.091994701997,10483.00412107153,11612.167288267956,11863.172533847513,10642.853809791637,10596.420739971967,10844.42825823145,10111.683886632805,11828.765312424322,11210.108801608949,10829.94609558932,12459.578461850479,13219.824149920161,12143.557437412395,10284.735934800865,10550.393467122094,12740.173134168783,10325.785178577535,14212.55574258888,10367.168321414309,11137.552946083055,11197.203696097162,9678.731704300786,11075.261183697567,11349.971611722143,11115.226219837496,10301.504852570793,9834.736043914732,9385.36394137563,11415.272004927285,11508.925179116539,8939.92960169853,9621.58133609625,12179.802340586928,11913.990107691901,9942.31536204677,9182.313793172332,10090.645426535837,12117.710196402304,11123.516803871162,13056.269297126255,11344.789028318954,10703.92736802791
10523.310322494774,11213.08413514251,11673.07098502625,9295.895812037972,10948.906203952727,9397.06662831504,10704.403385237802,10796.430038913095,10143.797808025836,11265.488479874366,11629.55814041878,10328.420055841603,10403.654291234798,10634.085445879475,9696.160273563715,11581.764980642354,10978.579610041288,10572.457452358489,12096.943335043372,12682.653257306567,11904.583303708358,9932.786387995005,10240.114017420841,12262.636704679926,10057.79478397189,13823.68133259935,9973.917849161355,10849.22601396825,10925.22200818007,9350.893320791698,10711.127393891471,10920.674877782712,10931.8030965891,10026.200180663194,9834.736043914732,9067.97649139615,11138.050847639208,11129.220953221662,8613.52762492721,9330.356783176914,11925.001220014687,11572.849580850514,9605.548862446141,8983.06052093618,9838.29858088796,11723.203874645505,10830.094655542762,12527.694787139377,11085.389804501028,10265.520630436502
10673.036428478435,11315.907019450558,11906.747108007417,9400.389969643886,10982.819762646319,9360.531404306177,10776.235500992054,10892.679736186838,10279.649737638514,11338.30916264416,11641.60794068881,10359.599108876984,10508.195750143772,10667.106742593849,9903.365699293267,11530.676561610604,10978.579610041288,10635.721999671818,12192.508999517784,12793.335175060392,11902.850648030848,10091.678390303427,10368.06283601849,12490.798081977133,10129.002555434265,13786.191557690292,10123.234604601279,10796.373846422845,11046.634974333872,9499.229005042858,10873.103415980451,11128.453764159076,11129.802485030545,10019.838523625474,9899.74751939875,9214.6459705733,11121.128502325717,11300.863688281104,8730.063361157163,9361.407583769793,11967.391370932743,11407.631663441072,9757.924214643857,9038.712262769563,9896.787009398919,11726.255616185445,10969.591143199295,12265.314267964743,11164.050673069223,10358.291887614694
9791.953936998847,10610.739204475869,10956.259988890348,8869.372449836097,10464.866158054443,8952.654688455696,10208.538273572878,10206.32726363842,9642.044224025332,10755.25401135062,11191.268966737474,9890.852720791561,9803.540420386427,10232.715209391827,8948.458079593209,10710.983830729954,10050.833175447273,10048.45993946352,11134.032684802529,12086.731318292937,11902.850648030846,9526.69724130359,9874.359455011983,11890.232671585316,9482.474475163703,12950.735639033435,9527.93139434304,9965.176268065603,10329.978301579285,8878.283734185881,10140.43939688515,10519.785481969026,10562.045596129848,9408.015654381825,9333.653911364125,8715.351269322973,10119.55684511891,10562.921459722997,8249.08598049745,8881.742356820165,10712.295103921962,10083.864649416786,9120.068564332947,8473.852705538888,9253.949531140348,11099.150906148752,10344.437241393845,10798.768495974353,10333.619145409068,9817.89800433295
