Date,Closing,Volume
2020-01-02,208.79592895507812,12077100
2020-01-03,207.69114685058594,11188400
2020-01-06,211.60272216796875,17058900
2020-01-07,212.06056213378906,14912400
2020-01-08,214.21043395996094,13475000
2020-01-09,217.27597045898438,12642800
2020-01-10,217.037109375,12119400
2020-01-13,220.86903381347656,14463400
2020-01-14,218.03240966796875,13288900
2020-01-15,220.11260986328125,10036500
2020-01-16,220.7296905517578,10015300
2020-01-17,221.0979461669922,15905900
2020-01-21,220.4012451171875,14275800
2020-01-22,220.28182983398438,12212800
2020-01-23,218.7291259765625,11195000
2020-01-24,216.9176788330078,11905800
2020-01-27,213.86204528808594,13810700
2020-01-28,216.7683563232422,13413800
2020-01-29,222.182861328125,33181300
2020-01-30,208.547119140625,48775500
2020-01-31,200.96286010742188,31359900
2020-02-03,203.232177734375,15495600
2020-02-04,208.84571838378906,19628900
2020-02-05,209.12440490722656,12538200
2020-02-06,209.86094665527344,10567500
2020-02-07,211.333984375,12242500
2020-02-10,212.06056213378906,11856400
2020-02-11,206.2180938720703,25030800
2020-02-12,209.77134704589844,13813700
2020-02-13,212.1401824951172,15396600
2020-02-14,213.17529296875,10741700
2020-02-18,216.77833557128906,15609200
2020-02-19,216.46978759765625,12135100
2020-02-20,213.57342529296875,13109200
2020-02-21,209.1940460205078,14092300
2020-02-24,199.7784423828125,23080100
2020-02-25,195.84698486328125,21433500
2020-02-26,196.27496337890625,16524500
2020-02-27,188.85987854003906,21682600
2020-02-28,191.56715393066406,32568900
2020-03-02,195.51852416992188,24949000
2020-03-03,185.01800537109375,27984100
2020-03-04,190.8604736328125,23062500
2020-03-05,184.3013916015625,19333400
2020-03-06,180.2405242919922,24559600
2020-03-09,168.7049102783203,29949000
2020-03-10,177.35414123535156,24517800
2020-03-11,169.44143676757812,20373900
2020-03-12,153.7454071044922,43266300
2020-03-13,169.48123168945312,35028600
2020-03-16,145.3250732421875,39120400
2020-03-17,148.71908569335938,34255600
2020-03-18,146.2706298828125,37553100
2020-03-19,152.4116973876953,39862300
2020-03-20,149.02761840820312,32568400
2020-03-23,147.40528869628906,29830800
2020-03-24,160.224853515625,30440400
2020-03-25,155.47723388671875,35184300
2020-03-26,162.57379150390625,26556800
2020-03-27,156.05450439453125,24879900
2020-03-30,165.17153930664062,22515200
2020-03-31,166.01756286621094,23676300
2020-04-01,158.85134887695312,19507600
2020-04-02,157.4479522705078,20886300
2020-04-03,153.45675659179688,25983300
2020-04-06,164.77342224121094,28453600
2020-04-07,168.03802490234375,31411900
2020-04-08,173.46246337890625,21664200
2020-04-09,174.36819458007812,23534300
2020-04-13,173.97007751464844,19355400
2020-04-14,177.33421325683594,21011800
2020-04-15,176.1398468017578,17423000
2020-04-16,175.4232177734375,23593200
2020-04-17,178.39920043945312,20974800
2020-04-20,177.40390014648438,16110700
2020-04-21,169.99879455566406,24850500
2020-04-22,181.42494201660156,33242000
2020-04-23,184.26156616210938,21426600
2020-04-24,189.1783905029297,28792000
2020-04-27,186.62045288085938,29197800
2020-04-28,182.052001953125,21731000
2020-04-29,193.27908325195312,45954500
2020-04-30,203.7497100830078,46230100
2020-05-01,201.3211669921875,30415600
2020-05-04,204.29713439941406,19250700
2020-05-05,206.0986328125,21071200
2020-05-06,207.49209594726562,21857000
2020-05-07,210.2689971923828,15152000
2020-05-08,211.35391235351562,12506000
2020-05-11,212.1799774169922,12911900
2020-05-12,209.1144256591797,14704600
2020-05-13,204.13790893554688,20684600
2020-05-14,205.83985900878906,17178900
2020-05-15,209.8907928466797,19383200
2020-05-18,212.18995666503906,20151900
2020-05-19,215.8626251220703,31843200
2020-05-20,228.8912353515625,50162900
2020-05-21,230.3045654296875,47782600
2020-05-22,233.8080596923828,33925600
2020-05-26,231.11077880859375,33178300
2020-05-27,228.06512451171875,34697600
2020-05-28,224.4023895263672,29377200
2020-05-29,224.0341339111328,23241500
2020-06-01,230.82212829589844,18223800
2020-06-02,231.62832641601562,20919000
2020-06-03,229.08035278320312,15380300
2020-06-04,225.22848510742188,17041500
2020-06-05,229.6875,16750400
2020-06-08,230.31451416015625,15466500
2020-06-09,237.5504150390625,27462900
2020-06-10,235.61952209472656,20720700
2020-06-11,223.37721252441406,26708200
2020-06-12,227.5077362060547,22091400
2020-06-15,231.40936279296875,15340300
2020-06-16,234.5446014404297,15236700
2020-06-17,234.42514038085938,19578100
2020-06-18,234.83323669433594,15782500
2020-06-19,237.66986083984375,30081300
2020-06-22,238.09783935546875,18917800
2020-06-23,241.1036834716797,24017900
2020-06-24,232.9222412109375,20834900
2020-06-25,234.57444763183594,18704300
2020-06-26,215.06640625,76343900
2020-06-29,219.60499572753906,58514300
2020-06-30,226.0048370361328,33927100
2020-07-01,236.43568420410156,43399700
2020-07-02,232.32505798339844,30633600
2020-07-06,239.15286254882812,26206200
2020-07-07,239.7301483154297,27887800
2020-07-08,242.4373779296875,29791300
2020-07-09,243.35305786132812,22174900
2020-07-10,243.92039489746094,22982700
2020-07-13,237.87889099121094,24674900
2020-07-14,238.60543823242188,23378100
2020-07-15,239.15286254882812,19133600
2020-07-16,239.7998046875,18880700
2020-07-17,240.89466857910156,18152400
2020-07-20,244.26876831054688,20872200
2020-07-21,240.615966796875,19364200
2020-07-22,238.74478149414062,15427900
2020-07-23,231.50889587402344,21771800
2020-07-24,229.62777709960938,18325800
2020-07-27,232.40467834472656,13163100
2020-07-28,229.04052734375,14170100
2020-07-29,232.19566345214844,13588300
2020-07-30,233.39999389648438,20615300
2020-07-31,252.4800567626953,53005100
2020-08-03,250.77809143066406,23124900
2020-08-04,248.65806579589844,17183500
2020-08-05,247.95140075683594,13050100
2020-08-06,264.0356140136719,45241600
2020-08-07,267.18072509765625,72766400
2020-08-10,261.76629638671875,30248800
2020-08-11,254.9285125732422,28238300
2020-08-12,258.6708984375,21415700
2020-08-13,260.07427978515625,17374000
2020-08-14,260.0145568847656,14792700
2020-08-17,259.9349365234375,13351100
2020-08-18,261.109375,18690400
2020-08-19,261.3581848144531,23291500
2020-08-20,267.74810791015625,20299700
2020-08-21,265.75750732421875,15538600
2020-08-24,270.116943359375,23685600
2020-08-25,279.5027160644531,42127200
2020-08-26,302.4844055175781,69015200
2020-08-27,291.84454345703125,30301300
2020-08-28,292.282470703125,17157400
2020-08-31,291.82464599609375,17345100
2020-09-01,294.0541076660156,17295900
2020-09-02,301.0810241699219,24341400
2020-09-03,289.75433349609375,32294100
2020-09-04,281.4037780761719,30333700
2020-09-08,269.88800048828125,24864000
2020-09-09,272.43603515625,22918800
2020-09-10,266.8324279785156,24814700
2020-09-11,265.3593444824219,18913900
2020-09-14,264.90155029296875,24093800
2020-09-15,271.1421203613281,18478500
2020-09-16,262.2838134765625,29183400
2020-09-17,253.62466430664062,31281400
2020-09-18,251.34539794921875,28130800
2020-09-21,246.98594665527344,24709400
2020-09-22,253.5550079345703,30293100
2020-09-23,247.8518829345703,19641300
2020-09-24,248.35948181152344,20006800
2020-09-25,253.62466430664062,18351300
2020-09-28,255.6152801513672,18826300
2020-09-29,260.56195068359375,20200200
2020-09-30,260.6714172363281,20142500
2020-10-01,265.3792724609375,20009800
2020-10-02,258.72064208984375,16367600
2020-10-05,263.4085388183594,12822300
2020-10-06,257.4466552734375,18696900
2020-10-07,256.9092102050781,23133400
2020-10-08,262.5227355957031,16312800
2020-10-09,263.20953369140625,14107800
2020-10-12,274.45648193359375,31019300
2020-10-13,274.84466552734375,18063300
2020-10-14,270.544921875,15577800
2020-10-15,265.4688415527344,15416100
2020-10-16,264.68255615234375,16622700
2020-10-19,260.1737976074219,13587000
2020-10-20,266.304931640625,18763200
2020-10-21,277.4224853515625,28998600
2020-10-22,276.81536865234375,16720000
2020-10-23,283.4540710449219,17535200
2020-10-26,275.8100891113281,21322900
2020-10-27,281.96112060546875,16287200
2020-10-28,266.4143981933594,23121800
2020-10-29,279.51263427734375,32368100
2020-10-30,261.875732421875,47247800
2020-11-02,260.13397216796875,27165700
2020-11-03,264.0554504394531,17961900
2020-11-04,286.03192138671875,35364400
2020-11-05,293.29766845703125,23823600
2020-11-06,292.0336608886719,13891000
2020-11-09,277.4623107910156,25117700
2020-11-10,271.15203857421875,29067700
2020-11-11,275.1830749511719,14957000
2020-11-12,273.7895812988281,12899500
2020-11-13,275.65087890625,10391200
2020-11-16,277.65142822265625,12970400
2020-11-17,273.71002197265625,15040300
