Date,Closing,Volume
2020-01-02,72.716064453125,135480400
2020-01-03,72.00910186767578,146322800
2020-01-06,72.58292388916016,118387200
2020-01-07,72.2415542602539,108872000
2020-01-08,73.40365600585938,132079200
2020-01-09,74.9627914428711,170108400
2020-01-10,75.13224792480469,140644800
2020-01-13,76.73741912841797,121532000
2020-01-14,75.70122528076172,161954400
2020-01-15,75.37679290771484,121923600
2020-01-16,76.32100677490234,108829200
2020-01-17,77.16596221923828,137816400
2020-01-21,76.64302062988281,110843200
2020-01-22,76.91659545898438,101832400
2020-01-23,77.28697967529297,104472000
2020-01-24,77.06423950195312,146537600
2020-01-27,74.79816436767578,161940000
2020-01-28,76.91415405273438,162234000
2020-01-29,78.52415466308594,216229200
2020-01-30,78.41036987304688,126743200
2020-01-31,74.9337387084961,199588400
2020-02-03,74.72796630859375,173788400
2020-02-04,77.19499969482422,136616400
2020-02-05,77.82447052001953,118826800
2020-02-06,78.73479461669922,105425600
2020-02-07,77.66455841064453,117684000
2020-02-10,78.03345489501953,109348800
2020-02-11,77.5626449584961,94323200
2020-02-12,79.40458679199219,113730400
2020-02-13,78.8391342163086,94747600
2020-02-14,78.85853576660156,80113600
2020-02-18,77.41460418701172,152531200
2020-02-19,78.53577423095703,93984000
2020-02-20,77.73008728027344,100566000
2020-02-21,75.97066497802734,129554000
2020-02-24,72.36203002929688,222195200
2020-02-25,69.91096496582031,230673600
2020-02-26,71.02001953125,198054800
2020-02-27,66.37757110595703,320605600
2020-02-28,66.33872985839844,426510000
2020-03-02,72.51492309570312,341397200
2020-03-03,70.21189880371094,319475600
2020-03-04,73.4686508178711,219178400
2020-03-05,71.08555603027344,187572800
2020-03-06,70.14152526855469,226176800
2020-03-09,64.59388732910156,286744800
2020-03-10,69.24604034423828,285290000
2020-03-11,66.84107971191406,255598800
2020-03-12,60.24020767211914,418474000
2020-03-13,67.45748138427734,370732000
2020-03-16,58.77928924560547,322423600
2020-03-17,61.36381149291992,324056000
2020-03-18,59.86163330078125,300233600
2020-03-19,59.40297317504883,271857200
2020-03-20,55.63175201416016,401693200
2020-03-23,54.44988632202149,336752800
2020-03-24,59.91259765625,287531200
2020-03-25,59.58255386352539,303602000
2020-03-26,62.71798324584961,252087200
2020-03-27,60.12129974365234,204216800
2020-03-30,61.837032318115234,167976400
2020-03-31,61.710845947265625,197002000
2020-04-01,58.46380615234375,176218400
2020-04-02,59.43937301635742,165934000
2020-04-03,58.585147857666016,129880000
2020-04-06,63.69597244262695,201820400
2020-04-07,62.95820999145508,202887200
2020-04-08,64.56961059570312,168895200
2020-04-09,65.03555297851562,161834800
2020-04-13,66.31205749511719,131022800
2020-04-14,69.66100311279297,194994800
2020-04-15,69.02518463134766,131154400
2020-04-16,69.57366180419922,157125200
2020-04-17,68.62962341308594,215250000
2020-04-20,67.2051010131836,130015200
2020-04-21,65.12776184082031,180991600
2020-04-22,67.0036849975586,116862400
2020-04-23,66.7440185546875,124814400
2020-04-24,68.67089080810547,126161200
2020-04-27,68.71944427490234,117087600
2020-04-28,67.60551452636719,112004800
2020-04-29,69.82604217529297,137280800
2020-04-30,71.29910278320312,183064000
2020-05-01,70.1512222290039,240616800
2020-05-04,71.14379119873047,133568000
2020-05-05,72.21156311035156,147751200
2020-05-06,72.95659637451172,142333600
2020-05-07,73.7113265991211,115215200
2020-05-08,75.46577453613281,133838400
2020-05-11,76.65326690673828,145946400
2020-05-12,75.77725982666016,162301200
2020-05-13,74.86231231689453,200622400
2020-05-14,75.32221221923828,158929200
2020-05-15,74.87691497802734,166348400
2020-05-18,76.64109802246094,135178400
2020-05-19,76.19823455810547,101729600
2020-05-20,77.68013000488281,111504800
2020-05-21,77.10100555419922,102688800
2020-05-22,77.597412109375,81803200
2020-05-26,77.07179260253906,125522000
2020-05-27,77.4075927734375,112945200
2020-05-28,77.44166564941406,133560800
2020-05-29,77.3662109375,153532400
2020-06-01,78.31768798828125,80791200
2020-06-02,78.68025207519531,87642800
2020-06-03,79.1133804321289,104491200
2020-06-04,78.43206024169922,87560400
2020-06-05,80.66584777832031,137250400
2020-06-08,81.14280700683594,95654400
2020-06-09,83.70512390136719,147712400
2020-06-10,85.85865783691406,166651600
2020-06-11,81.73654174804688,201662400
2020-06-12,82.44220733642578,200146000
2020-06-15,83.46179962158203,138808800
2020-06-16,85.67371368408203,165428800
2020-06-17,85.55451202392578,114406400
2020-06-18,85.58856201171875,96820400
2020-06-19,85.09944152832031,264476000
2020-06-22,87.32598114013672,135445200
2020-06-23,89.18992614746094,212155600
2020-06-24,87.61553955078125,192623200
2020-06-25,88.7786865234375,137522400
2020-06-26,86.05088806152344,205256800
2020-06-29,88.03407287597656,130646000
2020-06-30,88.76896667480469,140223200
2020-07-01,88.60102844238281,110737200
2020-07-02,88.60102844238281,114041600
2020-07-06,90.97115325927734,118655600
2020-07-07,90.68887329101562,112424400
2020-07-08,92.80104064941406,117092000
2020-07-09,93.20010375976562,125642800
2020-07-10,93.36314392089844,90257200
2020-07-13,92.93242645263672,191649200
2020-07-14,94.47030639648438,170989200
2020-07-15,95.12002563476562,153198000
2020-07-16,93.9495849609375,110577600
2020-07-17,93.75975036621094,92186800
2020-07-20,95.73567199707033,90318000
2020-07-21,94.4143524169922,103433200
2020-07-22,94.67959594726562,89001600
2020-07-23,90.3701171875,197004400
2020-07-24,90.14622497558594,185438800
2020-07-27,92.28271484375,121214000
2020-07-28,90.76675415039062,103625600
2020-07-29,92.50658416748048,90329200
2020-07-30,93.62593841552734,158130000
2020-07-31,103.42752838134766,374336800
2020-08-03,106.0336456298828,308151200
2020-08-04,106.7417449951172,173071600
2020-08-05,107.12865447998048,121776800
2020-08-06,110.86630249023438,202428800
2020-08-07,108.34566497802734,198045600
2020-08-10,109.9204559326172,212403600
2020-08-11,106.65142059326172,187902400
2020-08-12,110.1959228515625,165598000
