Date,Closing,Volume
2020-01-02,153.32327270507812,22622100
2020-01-03,151.4141082763672,21116200
2020-01-06,151.8054962158203,20813700
2020-01-07,150.4213409423828,21634100
2020-01-08,152.8173370361328,27746500
2020-01-09,154.7264862060547,21385000
2020-01-10,154.0105743408203,20725900
2020-01-13,155.86241149902344,21626500
2020-01-14,154.76467895507812,23477400
2020-01-15,155.76698303222656,21417900
2020-01-16,158.62110900878906,23865400
2020-01-17,159.50888061523438,34371700
2020-01-21,158.93614196777344,29517200
2020-01-22,158.1724853515625,24138800
2020-01-23,159.14613342285156,19680800
2020-01-24,157.54246520996094,24918100
2020-01-27,154.90785217285156,32078100
2020-01-28,157.94338989257812,24899900
2020-01-29,160.40615844726562,34754500
2020-01-30,164.93081665039062,51597500
2020-01-31,162.49668884277344,36142700
2020-02-03,166.45816040039062,30107000
2020-02-04,171.9373779296875,36433300
2020-02-05,171.72740173339844,39186300
2020-02-06,175.2879180908203,27751400
2020-02-07,175.5361328125,33529100
2020-02-10,180.1276397705078,35844300
2020-02-11,176.06112670898438,53159900
2020-02-12,176.31890869140625,47062900
2020-02-13,175.36434936523438,35295800
2020-02-14,176.92979431152344,23149500
2020-02-18,178.72439575195312,27792200
2020-02-19,179.26043701171875,29997500
2020-02-20,176.5229034423828,36862400
2020-02-21,170.9425506591797,48572600
2020-02-24,163.57229614257812,68311100
2020-02-25,160.87301635742188,68073300
2020-02-26,162.88308715820312,56206100
2020-02-27,151.40650939941406,93174900
2020-02-28,155.072509765625,97012700
2020-03-02,165.39088439941406,71030800
2020-03-03,157.46548461914062,71677000
2020-03-04,163.24685668945312,49814400
2020-03-05,159.15011596679688,47817300
2020-03-06,154.65135192871094,72821100
2020-03-09,144.17025756835938,70419300
2020-03-10,154.02920532226562,65354400
2020-03-11,147.05137634277344,56371600
2020-03-12,133.10523986816406,93226400
2020-03-13,152.0286865234375,92727400
2020-03-16,129.6211395263672,87905900
2020-03-17,140.29367065429688,81059800
2020-03-18,134.3878936767578,81593200
2020-03-19,136.59898376464844,85922700
2020-03-20,131.46847534179688,84866200
2020-03-23,130.15711975097656,78975200
2020-03-24,141.98789978027344,82516700
2020-03-25,140.6287384033203,75638200
2020-03-26,149.42515563964844,64568100
2020-03-27,143.28965759277344,57042300
2020-03-30,153.3687744140625,63420300
2020-03-31,150.95664978027344,77927200
2020-04-01,145.596435546875,57969900
2020-04-02,148.61158752441406,49630700
2020-04-03,147.2428436279297,41243300
2020-04-06,158.19293212890625,67111700
2020-04-07,156.48916625976562,62769000
2020-04-08,158.0589141845703,48318200
2020-04-09,158.06849670410156,51385100
2020-04-13,158.42262268066406,41905300
2020-04-14,166.26193237304688,52874300
2020-04-15,164.5198974609375,40940800
2020-04-16,169.45889282226562,50479600
2020-04-17,170.9521026611328,52765600
2020-04-20,167.563720703125,36669600
2020-04-21,160.6337432861328,56203700
2020-04-22,166.08963012695312,34620200
2020-04-23,164.07957458496094,32790800
2020-04-24,167.07553100585938,34277600
2020-04-27,166.59698486328125,33194400
2020-04-28,162.53851318359375,34392700
2020-04-29,169.83221435546875,51286600
2020-04-30,171.5360107421875,53875900
2020-05-01,167.09469604492188,39370500
2020-05-04,171.18182373046875,30372900
2020-05-05,173.01966857910156,36839200
2020-05-06,174.72341918945312,32139300
2020-05-07,175.73802185058594,28316000
2020-05-08,176.77175903320312,30877800
2020-05-11,178.74356079101562,30892700
2020-05-12,174.69468688964844,32038200
2020-05-13,172.05288696289062,44711500
2020-05-14,172.79945373535156,41873900
2020-05-15,175.31689453125,46610400
2020-05-18,176.991943359375,35264500
2020-05-19,175.76670837402344,26799100
2020-05-20,178.20474243164062,31261300
2020-05-21,176.06427001953125,29119500
2020-05-22,176.14108276367188,20826900
2020-05-26,174.27899169921875,36073600
2020-05-27,174.50936889648438,39517100
2020-05-28,174.1157684326172,33810200
2020-05-29,175.89154052734375,42130400
2020-06-01,175.48838806152344,22622400
2020-06-02,177.48489379882812,30794600
2020-06-03,177.91677856445312,27311000
2020-06-04,175.57476806640625,28761800
2020-06-05,179.68292236328125,39893600
2020-06-08,180.7962951660156,33211600
2020-06-09,182.17852783203125,29783900
2020-06-10,188.935791015625,43872300
2020-06-11,178.79025268554688,52854700
2020-06-12,180.2012176513672,43373600
2020-06-15,181.35305786132807,32770200
2020-06-16,185.7971343994141,42556700
2020-06-17,186.44021606445312,25687800
2020-06-18,188.43670654296875,23061600
2020-06-19,187.31365966796875,44441100
2020-06-22,192.5160369873047,32818900
2020-06-23,193.8022308349609,30917400
2020-06-24,189.89566040039065,36740600
2020-06-25,192.2952423095703,27803900
2020-06-26,188.44630432128903,54675800
2020-06-29,190.47154235839844,26701600
2020-06-30,195.3379669189453,34310300
2020-07-01,196.48019409179688,32061200
2020-07-02,197.9775390625,29315800
2020-07-06,202.2392578125,31897600
2020-07-07,199.8876495361328,33600700
2020-07-08,204.28370666503903,33600000
2020-07-09,205.7138671875,33121700
2020-07-10,205.0899658203125,26177600
2020-07-13,198.7550048828125,38135600
2020-07-14,199.98362731933597,37591800
2020-07-15,199.68605041503903,32179400
2020-07-16,195.73147583007807,29940700
2020-07-17,194.73326110839844,31635300
2020-07-20,203.1031188964844,36884800
2020-07-21,200.3675994873047,37990400
2020-07-22,203.24708557128903,49605700
2020-07-23,194.4069061279297,67457000
2020-07-24,193.2167205810547,39827000
2020-07-27,195.66433715820312,30160900
2020-07-28,193.9078063964844,23251400
2020-07-29,195.8658905029297,19632600
2020-07-30,195.71224975585935,25079600
2020-07-31,196.77772521972656,51044000
2020-08-03,207.8447265625,78983000
2020-08-04,204.72525024414065,49280100
2020-08-05,204.3892822265625,28806400
2020-08-06,207.6623687744141,32656800
2020-08-07,203.94775390625,27820400
2020-08-10,199.8876495361328,36716500
2020-08-11,195.21319580078125,36446500
2020-08-12,200.78985595703125,28013100
2020-08-13,200.31956481933597,22588900
2020-08-14,200.51153564453125,17958900
2020-08-17,201.83612060546875,20184800
2020-08-18,202.9975433349609,21336200
2020-08-19,201.76593017578125,27627600
2020-08-20,206.46131896972656,26981500
2020-08-21,204.96034240722656,36249300
2020-08-24,205.60499572753903,25460100
2020-08-25,208.27981567382807,23043700
2020-08-26,212.78271484375,39600800
2020-08-27,218.00729370117188,57602200
2020-08-28,220.2491455078125,26292900
2020-08-31,216.99703979492188,28774200
2020-09-01,218.6712188720703,25725500
2020-09-02,222.8854522705078,34080800
2020-09-03,209.07839965820312,58400300
2020-09-04,206.1438140869141,59664100
2020-09-08,194.99234008789065,52924300
2020-09-09,203.29579162597656,45679000
2020-09-10,197.5998077392578,35461500
2020-09-11,196.31044006347656,33620100
2020-09-14,197.6382598876953,30375800
2020-09-15,200.88075256347656,21823900
2020-09-16,197.2919464111328,26328100
2020-09-17,195.2328338623047,34011300
2020-09-18,192.8082275390625,55225300
